Channel ID,Channel URL,Channel title
UCVZTkv6LM-_xWUM9t-jS5JA,http://www.youtube.com/channel/UCVZTkv6LM-_xWUM9t-jS5JA,CC News 新聞.政評
UCV_Ga_6hNfBCmFSvROo1E1A,http://www.youtube.com/channel/UCV_Ga_6hNfBCmFSvROo1E1A,Driver53 Gaming
UCVbn813ctsoChuTT4LuLqrA,http://www.youtube.com/channel/UCVbn813ctsoChuTT4LuLqrA,JetPens
UCVgvS7VUBt5JHxCEgI6LhgA,http://www.youtube.com/channel/UCVgvS7VUBt5JHxCEgI6LhgA,MozART group TV
UCViWzeX_6vInPAKhN4YkYZQ,http://www.youtube.com/channel/UCViWzeX_6vInPAKhN4YkYZQ,魂斗嘴
UCVjS9AuBloqJJjhsy3vIfug,http://www.youtube.com/channel/UCVjS9AuBloqJJjhsy3vIfug,Sony
UCVjlpEjEY9GpksqbEesJnNA,http://www.youtube.com/channel/UCVjlpEjEY9GpksqbEesJnNA,mrnigelng
UCVqBdE3SS-Rbhik62eobZBg,http://www.youtube.com/channel/UCVqBdE3SS-Rbhik62eobZBg,ソヨン SOYOUN
UCVryB7Q8PwnI1o7qSqZs_xA,http://www.youtube.com/channel/UCVryB7Q8PwnI1o7qSqZs_xA,Hilti Group
UCVw1bobpp5d8BZfU6JwQprQ,http://www.youtube.com/channel/UCVw1bobpp5d8BZfU6JwQprQ,Berghaus
UCW1hKNIS3IQVM9NYyhv9vSQ,http://www.youtube.com/channel/UCW1hKNIS3IQVM9NYyhv9vSQ,Nobel Peace Prize Concert
UCW2o8EmjVjWFZFY7NOY5G8g,http://www.youtube.com/channel/UCW2o8EmjVjWFZFY7NOY5G8g,Synology
UCW3C-hvgo_wDg0q3qFp24dw,http://www.youtube.com/channel/UCW3C-hvgo_wDg0q3qFp24dw,猫本狗崽队 Meowbourne Puppyrazzi
UCW56GCFOKXdnWXEief3McYw,http://www.youtube.com/channel/UCW56GCFOKXdnWXEief3McYw,ONE PROMISE
UCW6J17hZ_Vgr6cQgd_kHt5A,http://www.youtube.com/channel/UCW6J17hZ_Vgr6cQgd_kHt5A,MobileTechReview
UCW9SZ-UnHU44dU2ZIdFc77g,http://www.youtube.com/channel/UCW9SZ-UnHU44dU2ZIdFc77g,THE OFFICIAL JUNO MAK 麥浚龍
UCWDaU-qRXrZcUQYDRv2asvw,http://www.youtube.com/channel/UCWDaU-qRXrZcUQYDRv2asvw,艾爾文
UCWHojUvKOvV1xwCANqSsnUg,http://www.youtube.com/channel/UCWHojUvKOvV1xwCANqSsnUg,FHProductionHK
UCWIh8oCINUfP6JSDurR4Kcw,http://www.youtube.com/channel/UCWIh8oCINUfP6JSDurR4Kcw,How It Happened
UCWLPm4D0XUPT36jpXvKu_CQ,http://www.youtube.com/channel/UCWLPm4D0XUPT36jpXvKu_CQ,RED35
UCWQe_wdhinSiz3d1ya-1n0g,http://www.youtube.com/channel/UCWQe_wdhinSiz3d1ya-1n0g,YSR
UCWU0O6ukOSEqUQ-2HFl3iVg,http://www.youtube.com/channel/UCWU0O6ukOSEqUQ-2HFl3iVg,Lyson Ober
UCWUD5iSDyalNqmQBSS6qOdA,http://www.youtube.com/channel/UCWUD5iSDyalNqmQBSS6qOdA,Carl Ho卡爾 頻道
UCWVuy4NPohItH9-Gr7e8wqw,http://www.youtube.com/channel/UCWVuy4NPohItH9-Gr7e8wqw,TheRelaxingEnd
UCWWdTTzR1prHoxYDF8ftJ-A,http://www.youtube.com/channel/UCWWdTTzR1prHoxYDF8ftJ-A,Michael Choi
UCWWugCw5VDVFAbsongFm3mQ,http://www.youtube.com/channel/UCWWugCw5VDVFAbsongFm3mQ,LightChanFS
UCWX3Lj_Fo3DMKsSuTTLxNfg,http://www.youtube.com/channel/UCWX3Lj_Fo3DMKsSuTTLxNfg,Gary Kwan
UCWXI5YeOsh03QvJ59PMaXFw,http://www.youtube.com/channel/UCWXI5YeOsh03QvJ59PMaXFw,PyTorch
UCW_n_gfIv4HhRqCk8EnRhJA,http://www.youtube.com/channel/UCW_n_gfIv4HhRqCk8EnRhJA,Happy Kongner
UCW_tpjSM7hxE5Pcq8TfdSNg,http://www.youtube.com/channel/UCW_tpjSM7hxE5Pcq8TfdSNg,Samuel HO
UCWdrBDXqdaG5b8Be7lAEt6Q,http://www.youtube.com/channel/UCWdrBDXqdaG5b8Be7lAEt6Q,Loctek | Ergonomic
UCWh5DZLYqx_8zxV1kx6ZQVw,http://www.youtube.com/channel/UCWh5DZLYqx_8zxV1kx6ZQVw,親子大爆炸
UCWjmAUHmajb1-eo5WKk_22A,http://www.youtube.com/channel/UCWjmAUHmajb1-eo5WKk_22A,Audiotree
UCWk6Z7Edo5as1nsTMkrlPsQ,http://www.youtube.com/channel/UCWk6Z7Edo5as1nsTMkrlPsQ,An IT-a by Anita Wong
UCWkXWuNNroN02IkG563DXIA,http://www.youtube.com/channel/UCWkXWuNNroN02IkG563DXIA,Sound Blaster
UCWo5nbifkKDRNyD2nF2KJ0Q,http://www.youtube.com/channel/UCWo5nbifkKDRNyD2nF2KJ0Q,陳柏宇 Jason Chan
UCWt_ap_NghLAVA9WRbAIHgA,http://www.youtube.com/channel/UCWt_ap_NghLAVA9WRbAIHgA,Evolution Square
UCWvaIytNgjkxK-CB1LmlDDg,http://www.youtube.com/channel/UCWvaIytNgjkxK-CB1LmlDDg,RPG LABS
UCWvdIivVZZUwm5Z6IZQ5TKw,http://www.youtube.com/channel/UCWvdIivVZZUwm5Z6IZQ5TKw,遊戲叛客
UCWwgaK7x0_FR1goeSRazfsQ,http://www.youtube.com/channel/UCWwgaK7x0_FR1goeSRazfsQ,Samsung
UCWyojczht33LY1TQbw2k4Sg,http://www.youtube.com/channel/UCWyojczht33LY1TQbw2k4Sg,hsiang an chi
UCWzIOaQY6RUoZj0xGDM4ewA,http://www.youtube.com/channel/UCWzIOaQY6RUoZj0xGDM4ewA,ERAU SpecialVFR
UCX-xHRN9CnoXto5gcPskANA,http://www.youtube.com/channel/UCX-xHRN9CnoXto5gcPskANA,UNITED24
UCX3bqFVIkDD77B5kRi79LTw,http://www.youtube.com/channel/UCX3bqFVIkDD77B5kRi79LTw,Back to the Land
UCX536ayQCwuxu67VIh3a-3A,http://www.youtube.com/channel/UCX536ayQCwuxu67VIh3a-3A,MOTODAILY
UCX5tof3AIeZ36Hcj5gMNz6w,http://www.youtube.com/channel/UCX5tof3AIeZ36Hcj5gMNz6w,234 Channel
UCX6b17PVsYBQ0ip5gyeme-Q,http://www.youtube.com/channel/UCX6b17PVsYBQ0ip5gyeme-Q,CrashCourse
UCX8KQ5xQlm0MnZkmHO7CBDw,http://www.youtube.com/channel/UCX8KQ5xQlm0MnZkmHO7CBDw,五岳散人
UCX9G3c6jkROVZ0tXr4gvUKQ,http://www.youtube.com/channel/UCX9G3c6jkROVZ0tXr4gvUKQ,Army University Press
UCXANk9LILGObuwFI5sql8wQ,http://www.youtube.com/channel/UCXANk9LILGObuwFI5sql8wQ,MorePowa Racing Channel
UCXAS_Ekkq0iFJ9dSUIkcAkw,http://www.youtube.com/channel/UCXAS_Ekkq0iFJ9dSUIkcAkw,The Efficient Engineer
UCXDFQexmA_BUAdxXhSUNGIw,http://www.youtube.com/channel/UCXDFQexmA_BUAdxXhSUNGIw,Jova Musique - Pianella Piano
UCXJ6CL_R5nfy2BmYIfinTuQ,http://www.youtube.com/channel/UCXJ6CL_R5nfy2BmYIfinTuQ,On The Farm
UCXKg0qPRz32bs5Z4mTGF3TQ,http://www.youtube.com/channel/UCXKg0qPRz32bs5Z4mTGF3TQ,Stormtrooper白兵
UCXMLmDt4yRA-CKTDy-vLGFQ,http://www.youtube.com/channel/UCXMLmDt4yRA-CKTDy-vLGFQ,Saya Cheung
UCXTrkOb1sQW8abhm1g4oejg,http://www.youtube.com/channel/UCXTrkOb1sQW8abhm1g4oejg,KingdomCMusic
UCXUPKJO5MZQN11PqgIvyuvQ,http://www.youtube.com/channel/UCXUPKJO5MZQN11PqgIvyuvQ,Andrej Karpathy
UCXV7bLiYu6DSX73KuoprBzw,http://www.youtube.com/channel/UCXV7bLiYu6DSX73KuoprBzw,Ian Wong
UCXZCJLdBC09xxGZ6gcdrc6A,http://www.youtube.com/channel/UCXZCJLdBC09xxGZ6gcdrc6A,OpenAI
UCXf8jlTSP9kp6g4ROCfgvbQ,http://www.youtube.com/channel/UCXf8jlTSP9kp6g4ROCfgvbQ,堅離地球・沈旭暉・馮智政
UCXfGjwohMgPm4Ng2e1FXySw,http://www.youtube.com/channel/UCXfGjwohMgPm4Ng2e1FXySw,Josh - Blender Bros
UCXfiQvJLKZdQkRN5m6toD7Q,http://www.youtube.com/channel/UCXfiQvJLKZdQkRN5m6toD7Q,荷官仔
UCXgnKgUBxUlRABoWK7a5A5Q,http://www.youtube.com/channel/UCXgnKgUBxUlRABoWK7a5A5Q,The walking fish 步行魚
UCXjWweOkccNu1WeFPkXIBXw,http://www.youtube.com/channel/UCXjWweOkccNu1WeFPkXIBXw,Wokwi
UCXkRWUtDhn20u0PCi9Y8I8Q,http://www.youtube.com/channel/UCXkRWUtDhn20u0PCi9Y8I8Q,T8
UCXnGPqKJw0puJ_i8YzZAuTA,http://www.youtube.com/channel/UCXnGPqKJw0puJ_i8YzZAuTA,hkejwriters
UCXqR6drN7OttlPKLRo62-fA,http://www.youtube.com/channel/UCXqR6drN7OttlPKLRo62-fA,Alyssa Liang
UCXs9sM9zXS1iL-JBI88PKcg,http://www.youtube.com/channel/UCXs9sM9zXS1iL-JBI88PKcg,區新明音樂生活頻道
UCXsclegNG5AZtndEKZiM3bg,http://www.youtube.com/channel/UCXsclegNG5AZtndEKZiM3bg,環保女生Ying
UCXuESiygqNaA-TXZIZXBxPg,http://www.youtube.com/channel/UCXuESiygqNaA-TXZIZXBxPg,FUJIFILMglobal
UCXwGlpkCySvjbW2mV8hN3bw,http://www.youtube.com/channel/UCXwGlpkCySvjbW2mV8hN3bw,寫字練心
UCXyCXAaI8_Fc3p1cgaryjTw,http://www.youtube.com/channel/UCXyCXAaI8_Fc3p1cgaryjTw,BGCA HK
UCY5PxHmM6Kw1g0kLP11iJ4w,http://www.youtube.com/channel/UCY5PxHmM6Kw1g0kLP11iJ4w,株式会社ベッセル
UCY5cxKLBUVLl-GDrq56gE8Q,http://www.youtube.com/channel/UCY5cxKLBUVLl-GDrq56gE8Q,Taipan Cinema Tools
UCY7sCSEwOb9ge43vZE8rB5w,http://www.youtube.com/channel/UCY7sCSEwOb9ge43vZE8rB5w,Dimension D.
UCYBUE21o8rJfMfxpdmP-JiA,http://www.youtube.com/channel/UCYBUE21o8rJfMfxpdmP-JiA,Materials & Manufacturing Training at Swansea Uni
UCYFD484Y00xGQlPYRgaGUFA,http://www.youtube.com/channel/UCYFD484Y00xGQlPYRgaGUFA,陳明憙 Jocelyn C
UCYFQ33UIPERYx8-ZHucZbDA,http://www.youtube.com/channel/UCYFQ33UIPERYx8-ZHucZbDA,Apple Support
UCYFrKgDP3v2jwwo6sgtWlHQ,http://www.youtube.com/channel/UCYFrKgDP3v2jwwo6sgtWlHQ,DNT FPV 中國香港無人機總會 FPV無人機 穿越機教學頻道
UCYH2QXAcHPIuonmnHx5BdZw,http://www.youtube.com/channel/UCYH2QXAcHPIuonmnHx5BdZw,丐幫 Beggaritch
UCYIm-Ze0rgJq8eIqhdgzMHw,http://www.youtube.com/channel/UCYIm-Ze0rgJq8eIqhdgzMHw,兄弟姊妹們
UCYIs6-FlKBiHmvm-_paDLFQ,http://www.youtube.com/channel/UCYIs6-FlKBiHmvm-_paDLFQ,臺大科學教育發展中心CASE
UCYLPc3DH1ITd8ziiEQl1poQ,http://www.youtube.com/channel/UCYLPc3DH1ITd8ziiEQl1poQ,Belden Inc.
UCYO_jab_esuFRV4b17AJtAw,http://www.youtube.com/channel/UCYO_jab_esuFRV4b17AJtAw,3Blue1Brown
UCYSgr0z_UCZp2MSCeUNtsfA,http://www.youtube.com/channel/UCYSgr0z_UCZp2MSCeUNtsfA,umoviegroup
UCYVaW_NiE0jrfursUN0_YfQ,http://www.youtube.com/channel/UCYVaW_NiE0jrfursUN0_YfQ,Dgxmusic
UCYa9Ob76lCRkvgOUzHnCfpw,http://www.youtube.com/channel/UCYa9Ob76lCRkvgOUzHnCfpw,Leatherman
UCYb3hoNgizDrqEjaCXJDgZw,http://www.youtube.com/channel/UCYb3hoNgizDrqEjaCXJDgZw,ヤンマー農業チャンネル
UCYbH8CWlZkNgoE8EY0SoE3g,http://www.youtube.com/channel/UCYbH8CWlZkNgoE8EY0SoE3g,硬件茶谈
UCYbinjMxWwjRpp4WqgDqEDA,http://www.youtube.com/channel/UCYbinjMxWwjRpp4WqgDqEDA,Cinemax
UCYbvgRotmkPVtyvxZe5ZmkA,http://www.youtube.com/channel/UCYbvgRotmkPVtyvxZe5ZmkA,Ren Ren王者
UCYcpm928NjZur_ERby56WCQ,http://www.youtube.com/channel/UCYcpm928NjZur_ERby56WCQ,本週Jer住你 Podcast
UCYeF244yNGuFefuFKqxIAXw,http://www.youtube.com/channel/UCYeF244yNGuFefuFKqxIAXw,The Royal Institution
UCYgmhfCJCn3B_a6wo1lEPkg,http://www.youtube.com/channel/UCYgmhfCJCn3B_a6wo1lEPkg,Joy Yu
UCYjCMbW5wtqQ3aTXLID0YmQ,http://www.youtube.com/channel/UCYjCMbW5wtqQ3aTXLID0YmQ,林祉均
UCYlOemmS0gDNhNCc5IV8kpA,http://www.youtube.com/channel/UCYlOemmS0gDNhNCc5IV8kpA,Freefly Systems
UCYmna5rFHIesFteksAvFOfg,http://www.youtube.com/channel/UCYmna5rFHIesFteksAvFOfg,Dr. Plants
UCYo_cmgMYBGVP6Sdrs9720Q,http://www.youtube.com/channel/UCYo_cmgMYBGVP6Sdrs9720Q,LING LAU
UCYp6nZ3yx11axEaq9STzdkg,http://www.youtube.com/channel/UCYp6nZ3yx11axEaq9STzdkg,On
UCYqACVYl0c0BhlVN6X2HIMg,http://www.youtube.com/channel/UCYqACVYl0c0BhlVN6X2HIMg,Flipping Physics
UCYsGDdaYQYf6F-9QcOnqBZA,http://www.youtube.com/channel/UCYsGDdaYQYf6F-9QcOnqBZA,Polar
UCYsJtXx-jNfds8GWQuMQMWA,http://www.youtube.com/channel/UCYsJtXx-jNfds8GWQuMQMWA,許廷鏗 Alfred Hui
UCYvW-dq-ck4X-oPlnfLOqQA,http://www.youtube.com/channel/UCYvW-dq-ck4X-oPlnfLOqQA,HeyDrones
UCYvygc9hWEVa6DaSbXg9EVA,http://www.youtube.com/channel/UCYvygc9hWEVa6DaSbXg9EVA,HinsLiveinPassion
UCYw-GJUSbeq2PmkQSuOpiGw,http://www.youtube.com/channel/UCYw-GJUSbeq2PmkQSuOpiGw,Mocking Jer學舌鳥
UCYw-R4_yue3aGJu1xDO6cog,http://www.youtube.com/channel/UCYw-R4_yue3aGJu1xDO6cog,BBC Radio 2
UCYygxNuTTlq2neh6Fu6rP4Q,http://www.youtube.com/channel/UCYygxNuTTlq2neh6Fu6rP4Q,The International Institute for Strategic Studies
UCZ-uQRPAIX8vGbmpLbjGyNg,http://www.youtube.com/channel/UCZ-uQRPAIX8vGbmpLbjGyNg,The Camera Store Shorts
UCZ1Sc5xjWpUnp_o_lUTkvgQ,http://www.youtube.com/channel/UCZ1Sc5xjWpUnp_o_lUTkvgQ,The Grand Tour
UCZ1rr3wXa68ADNEdv-J8pNg,http://www.youtube.com/channel/UCZ1rr3wXa68ADNEdv-J8pNg,王站长WzGz
UCZ73_43lsLHBIRKxhhrI2Vw,http://www.youtube.com/channel/UCZ73_43lsLHBIRKxhhrI2Vw,Cipla
UCZC8v2eWDFrCsl1IzxcXLCQ,http://www.youtube.com/channel/UCZC8v2eWDFrCsl1IzxcXLCQ,程劈
UCZG-C5esGZyVfxO2qXa1Zmw,http://www.youtube.com/channel/UCZG-C5esGZyVfxO2qXa1Zmw,Jared Polin
UCZGVB6g74LXWtkR3fX50ykg,http://www.youtube.com/channel/UCZGVB6g74LXWtkR3fX50ykg,Edwin H.
UCZJEiFyLPZFl8_YNpPQ1ARQ,http://www.youtube.com/channel/UCZJEiFyLPZFl8_YNpPQ1ARQ,安淇藍 Angelance
UCZKGtz4orFEaVSNLe2lORHw,http://www.youtube.com/channel/UCZKGtz4orFEaVSNLe2lORHw,Gareth.T
UCZMiXyCoP_vqMgYxv5aBvKw,http://www.youtube.com/channel/UCZMiXyCoP_vqMgYxv5aBvKw,𝙁𝙎 𝙈𝙞𝙣𝙚𝙧
UCZPAni75bkLnjGO8yhuJpdw,http://www.youtube.com/channel/UCZPAni75bkLnjGO8yhuJpdw,Bundeswehr Exclusive
UCZSE95RmyMUgJWmfra9Yx1A,http://www.youtube.com/channel/UCZSE95RmyMUgJWmfra9Yx1A,Banijay Science
UCZU9T1ceaOgwfLRq7OKFU4Q,http://www.youtube.com/channel/UCZU9T1ceaOgwfLRq7OKFU4Q,Linkin Park
UCZXZcgbA7iajsWdPsAzJ40A,http://www.youtube.com/channel/UCZXZcgbA7iajsWdPsAzJ40A,Yolo 街  
UCZYFl4vo6hCq1BFAXIlz78A,http://www.youtube.com/channel/UCZYFl4vo6hCq1BFAXIlz78A,膠攝現場
UCZZslGLyRd2rbnF07SVoouA,http://www.youtube.com/channel/UCZZslGLyRd2rbnF07SVoouA,老外看中國、老外看台灣 | A Laowai's View of China & Taiwan | 郝毅博 Ben Hedges
UCZaT_X_mc0BI-djXOlfhqWQ,http://www.youtube.com/channel/UCZaT_X_mc0BI-djXOlfhqWQ,VICE News
UCZcDOGsTGB57aN-QT_NthqQ,http://www.youtube.com/channel/UCZcDOGsTGB57aN-QT_NthqQ,Lockon的投資人生價值觀
UCZgt6AzoyjslHTC9dz0UoTw,http://www.youtube.com/channel/UCZgt6AzoyjslHTC9dz0UoTw,ByteByteGo
UCZie4FOb9SUkcaQPEdPM00A,http://www.youtube.com/channel/UCZie4FOb9SUkcaQPEdPM00A,Ryan J Schmitz
UCZkFodsDj-4z__MEhIahzng,http://www.youtube.com/channel/UCZkFodsDj-4z__MEhIahzng,Data Analysis and Infographics
UCZlwM3g-F6AkdIZqNBlrPww,http://www.youtube.com/channel/UCZlwM3g-F6AkdIZqNBlrPww,OUROBOROSARQ
UCZnm1Ql5hpGZ-Wiu-gBqL-Q,http://www.youtube.com/channel/UCZnm1Ql5hpGZ-Wiu-gBqL-Q,美劇癮
UCZpf3t79EhVe83Z76FZipCw,http://www.youtube.com/channel/UCZpf3t79EhVe83Z76FZipCw,獨立媒體
UCZtDUmC3W7j25XHZWFT_XgQ,http://www.youtube.com/channel/UCZtDUmC3W7j25XHZWFT_XgQ,BBC Music
UCZtX_KMZ4RQ6lQ_e52zOyZA,http://www.youtube.com/channel/UCZtX_KMZ4RQ6lQ_e52zOyZA,孫燕姿 Sun Yanzi
UCZufQLtl-6Ib0FPBceTY8QA,http://www.youtube.com/channel/UCZufQLtl-6Ib0FPBceTY8QA,晴天林 SunnyLam
UCZv19G2KTkG5Wp2vTviVmRw,http://www.youtube.com/channel/UCZv19G2KTkG5Wp2vTviVmRw,MusicBand Guide
UCZyXg2SsJTAGe_DJT_C4GnA,http://www.youtube.com/channel/UCZyXg2SsJTAGe_DJT_C4GnA,NeedItMakeIt
UCZydJPqgDnrwC7WcZX19rAg,http://www.youtube.com/channel/UCZydJPqgDnrwC7WcZX19rAg,Ocean拍片教學
UCZzQMoANFa8UstbbqwOWn8Q,http://www.youtube.com/channel/UCZzQMoANFa8UstbbqwOWn8Q,GRINwood
UCZzieuxEQB3J1uL9_69b93Q,http://www.youtube.com/channel/UCZzieuxEQB3J1uL9_69b93Q,GGHongKong
UC_-G4kks5-1ShCYNRRi8YHA,http://www.youtube.com/channel/UC_-G4kks5-1ShCYNRRi8YHA,奇幻圖書館
UC_27-UwLOxQTDfC1F-vLlxA,http://www.youtube.com/channel/UC_27-UwLOxQTDfC1F-vLlxA,Connected Data
UC_3nQjIZXLWdVTiyJp1v1tg,http://www.youtube.com/channel/UC_3nQjIZXLWdVTiyJp1v1tg,ytt210
UC_43mQmHwHPTBBqImFrWU3Q,http://www.youtube.com/channel/UC_43mQmHwHPTBBqImFrWU3Q,Sean Tucker
UC_4lPR3avnKWeJsdxRSkzlw,http://www.youtube.com/channel/UC_4lPR3avnKWeJsdxRSkzlw,Towngas
UC_7KdLIXY6ulj0gZGVWad6g,http://www.youtube.com/channel/UC_7KdLIXY6ulj0gZGVWad6g,FSClub
UC_Al-uBO-7sr7RqQGyd_Flw,http://www.youtube.com/channel/UC_Al-uBO-7sr7RqQGyd_Flw,冬OT
UC_CMir5-79t30BQo-krOSjg,http://www.youtube.com/channel/UC_CMir5-79t30BQo-krOSjg,Dr. Joe Wong
UC_F-qvtlHQ3sxBbYf8pSUfQ,http://www.youtube.com/channel/UC_F-qvtlHQ3sxBbYf8pSUfQ,少年江流的觀影日誌
UC_Fyl7Q6eOlXxU2MQIRXkHg,http://www.youtube.com/channel/UC_Fyl7Q6eOlXxU2MQIRXkHg,陈雁
UC_JwNcHP7Hx0vkjKtPCpfmA,http://www.youtube.com/channel/UC_JwNcHP7Hx0vkjKtPCpfmA,Luby Chow
UC_Mo7Boirz11REqYuaZ5A_Q,http://www.youtube.com/channel/UC_Mo7Boirz11REqYuaZ5A_Q,NinetyRoad Travel九十路公車
UC_Q59DJRwAF4Hwtne8Unbdw,http://www.youtube.com/channel/UC_Q59DJRwAF4Hwtne8Unbdw,RealmPictures
UC_QG8miwKHFNuWY9VpkrI8w,http://www.youtube.com/channel/UC_QG8miwKHFNuWY9VpkrI8w,Cateen かてぃん
UC_QteyvNZKtK5qPWlPbrl-Q,http://www.youtube.com/channel/UC_QteyvNZKtK5qPWlPbrl-Q,The Story Till Now
UC_RhLyGUHfCBarIlkgYNzug,http://www.youtube.com/channel/UC_RhLyGUHfCBarIlkgYNzug,雷御廷Martyn Lei
UC_Wghl2VmCF_CjVzFJEAOnA,http://www.youtube.com/channel/UC_Wghl2VmCF_CjVzFJEAOnA,Uncle Siu
UC_btT079KJMNJO0zqebU-yQ,http://www.youtube.com/channel/UC_btT079KJMNJO0zqebU-yQ,Fat Boy Bike Studio肥仔單車工作室
UC_cMnM6u3xJ3yeW1jzIHgaQ,http://www.youtube.com/channel/UC_cMnM6u3xJ3yeW1jzIHgaQ,Ricardo Lino
UC_ciz62O7Azkz18vjyz5coA,http://www.youtube.com/channel/UC_ciz62O7Azkz18vjyz5coA,HobbiesWW
UC_gSotrFVZ_PiAxo3fTQVuQ,http://www.youtube.com/channel/UC_gSotrFVZ_PiAxo3fTQVuQ,Magnus Midtbø
UC_gbnbd5F7wbkhz_DiB30BA,http://www.youtube.com/channel/UC_gbnbd5F7wbkhz_DiB30BA,Highway Recording
UC_hE4ELylHTBwKxDNeH-PKg,http://www.youtube.com/channel/UC_hE4ELylHTBwKxDNeH-PKg,達人巷
UC_jg5yccPQ9v-Yh6WFZlShQ,http://www.youtube.com/channel/UC_jg5yccPQ9v-Yh6WFZlShQ,iDebate.hk
UC_kQIuKI5cZjV3OZsSuaj_Q,http://www.youtube.com/channel/UC_kQIuKI5cZjV3OZsSuaj_Q,Kofgym
UC_kRDKYrUlrbtrSiyu5Tflg,http://www.youtube.com/channel/UC_kRDKYrUlrbtrSiyu5Tflg,Daft Punk
UC_kt2Ui0RQCmWZlq2OW0v6w,http://www.youtube.com/channel/UC_kt2Ui0RQCmWZlq2OW0v6w,莊正
UC_oSBgxAPMlgS7HINTRnong,http://www.youtube.com/channel/UC_oSBgxAPMlgS7HINTRnong,ahwingTV
UC_ogl0qjBdXrTiZZJ6ltsQQ,http://www.youtube.com/channel/UC_ogl0qjBdXrTiZZJ6ltsQQ,Flat Out 地板油
UC_ozUuauyPf1CgXztIWTOGA,http://www.youtube.com/channel/UC_ozUuauyPf1CgXztIWTOGA,Daniel Owen
UC_s93nfcRwn0gGHkn_0CGag,http://www.youtube.com/channel/UC_s93nfcRwn0gGHkn_0CGag,C4D4U
UC_wBzUxJm6Ja7rMC83HiKjA,http://www.youtube.com/channel/UC_wBzUxJm6Ja7rMC83HiKjA,New Holland North America
UC_wCZm7l9qFmfQOFOevl1tg,http://www.youtube.com/channel/UC_wCZm7l9qFmfQOFOevl1tg,心理學渣
UC_x5XG1OV2P6uZZ5FSM9Ttw,http://www.youtube.com/channel/UC_x5XG1OV2P6uZZ5FSM9Ttw,Google for Developers
UC_zQ777U6YTyatP3P1wi3xw,http://www.youtube.com/channel/UC_zQ777U6YTyatP3P1wi3xw,NEVER TOO SMALL
UCa1d9ZXVMU0BZQRXZHt8Cpw,http://www.youtube.com/channel/UCa1d9ZXVMU0BZQRXZHt8Cpw,Mill MILK
UCa2kD29VbGw5BAKJD2naREA,http://www.youtube.com/channel/UCa2kD29VbGw5BAKJD2naREA,universalmusichk
UCa6rKAjusYEugf3Y6sPGTFg,http://www.youtube.com/channel/UCa6rKAjusYEugf3Y6sPGTFg,StorytellerHK 說書客
UCa85YG1Tj9wsd-OVBz8uEIA,http://www.youtube.com/channel/UCa85YG1Tj9wsd-OVBz8uEIA,拍住先 SHOOT LA DUE
UCa9nF5Va_0JEn5YJMH5ePqQ,http://www.youtube.com/channel/UCa9nF5Va_0JEn5YJMH5ePqQ,毛豆醫學院
UCaB-MRs7INUwZ5aEoZa6elg,http://www.youtube.com/channel/UCaB-MRs7INUwZ5aEoZa6elg,958md
UCaCVGueKcvxnMjV1waiu5cA,http://www.youtube.com/channel/UCaCVGueKcvxnMjV1waiu5cA,UiPath
UCaFGDBmGK_jw66u3av2Ysjw,http://www.youtube.com/channel/UCaFGDBmGK_jw66u3av2Ysjw,MacRumors
UCaFPh_ms6WL9p9Sg4pkekqg,http://www.youtube.com/channel/UCaFPh_ms6WL9p9Sg4pkekqg,DK YOO
UCaHGGhmThVehDUapGxl7RVQ,http://www.youtube.com/channel/UCaHGGhmThVehDUapGxl7RVQ,GeekHour
UCaIHflYqYknx-eemuJUBz-g,http://www.youtube.com/channel/UCaIHflYqYknx-eemuJUBz-g,鬼自在-這才叫遊戲
UCaJBo_nRSL1XF1eewwukTCg,http://www.youtube.com/channel/UCaJBo_nRSL1XF1eewwukTCg,Bose
UCaJLTJvoVNHe_N2P9WGSvxg,http://www.youtube.com/channel/UCaJLTJvoVNHe_N2P9WGSvxg,Wing Leung's Blog 2.0
UCaJmMC7W6kU1QVaa1xb-2Hg,http://www.youtube.com/channel/UCaJmMC7W6kU1QVaa1xb-2Hg,Sinéad O'Connor
UCaKbAvSggh2eM9ql30T2xOw,http://www.youtube.com/channel/UCaKbAvSggh2eM9ql30T2xOw,Boke Bros
UCaL0WF6WNWPs7VzagM70XaQ,http://www.youtube.com/channel/UCaL0WF6WNWPs7VzagM70XaQ,Timothy Sun
UCaMT4y1mHTH6l-VTAdMJffw,http://www.youtube.com/channel/UCaMT4y1mHTH6l-VTAdMJffw,Force In Special Tactics
UCaQHxlbPAmh7VWRudyRkwjw,http://www.youtube.com/channel/UCaQHxlbPAmh7VWRudyRkwjw,adidas Football
UCaQhy_pdgjkcVeh6bIfoVlg,http://www.youtube.com/channel/UCaQhy_pdgjkcVeh6bIfoVlg,Daniele Vitale Sax
UCaTxfj0BzL-MaCy-YUqPRoQ,http://www.youtube.com/channel/UCaTxfj0BzL-MaCy-YUqPRoQ,THE RACE
UCaU37sjYhewGrXIVrlOiLTQ,http://www.youtube.com/channel/UCaU37sjYhewGrXIVrlOiLTQ,hkcoupleride26
UCaXu5XbE6yciXit8h92lW4w,http://www.youtube.com/channel/UCaXu5XbE6yciXit8h92lW4w,Power Wu
UCa_k1nTwPlKIn5YUytp4Nzw,http://www.youtube.com/channel/UCa_k1nTwPlKIn5YUytp4Nzw,About Medicine
